pulled_at,series_ticker,race,expiration_date,total_volume_usd,total_open_interest_usd,named_candidates,candidate_1,bid_1,ask_1,mid_1,vol_1_usd,oi_1_usd,candidate_2,bid_2,ask_2,mid_2,vol_2_usd,oi_2_usd,candidate_3,bid_3,ask_3,mid_3,vol_3_usd,oi_3_usd,candidate_4,bid_4,ask_4,mid_4,vol_4_usd,oi_4_usd,candidate_5,bid_5,ask_5,mid_5,vol_5_usd,oi_5_usd,candidate_6,bid_6,ask_6,mid_6,vol_6_usd,oi_6_usd,candidate_7,bid_7,ask_7,mid_7,vol_7_usd,oi_7_usd,candidate_8,bid_8,ask_8,mid_8,vol_8_usd,oi_8_usd,candidate_9,bid_9,ask_9,mid_9,vol_9_usd,oi_9_usd,candidate_10,bid_10,ask_10,mid_10,vol_10_usd,oi_10_usd,candidate_11,bid_11,ask_11,mid_11,vol_11_usd,oi_11_usd,candidate_12,bid_12,ask_12,mid_12,vol_12_usd,oi_12_usd,candidate_13,bid_13,ask_13,mid_13,vol_13_usd,oi_13_usd,candidate_14,bid_14,ask_14,mid_14,vol_14_usd,oi_14_usd,candidate_15,bid_15,ask_15,mid_15,vol_15_usd,oi_15_usd,candidate_16,bid_16,ask_16,mid_16,vol_16_usd,oi_16_usd,candidate_17,bid_17,ask_17,mid_17,vol_17_usd,oi_17_usd,candidate_18,bid_18,ask_18,mid_18,vol_18_usd,oi_18_usd
2026-09-23T15:43:25Z,HOUSEMI10,Michigan MI-10 House — General,2027-11-03T15:00:00Z,22289.62,9608.79,2,Christina Hines,0.650,0.660,0.655,11816.06,6259.58,Michael Bouchard Jr.,0.340,0.350,0.345,10473.56,3349.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXHOUSERACE,Michigan MI01 House — General,2027-11-03T15:00:00Z,21967.15,5939.95,2,Jack Bergman,0.904,0.956,0.930,11964.8,2802.06,Callie Barr,0.055,0.085,0.070,10002.35,3137.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXHOUSERACE,Michigan MI05 House — General,2027-11-03T15:00:00Z,10537.84,6598.34,2,Tim Walberg,0.900,0.930,0.915,2963.0,1485.0,Christian Vukasovich,0.034,0.074,0.054,7574.84,5113.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXHOUSERACE,Michigan MI02 House — General,2027-11-03T15:00:00Z,9530.6,4300.56,2,John Moolenaar,0.959,0.979,0.969,6163.79,2797.0,Benjamin Ambrose,0.007,0.030,0.018,3366.81,1503.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXHOUSERACE,Michigan MI09 House — General,2027-11-03T15:00:00Z,6286.19,1828.38,2,Lisa McClain,0.917,0.955,0.936,5233.07,1218.26,Ray Pooley,0.040,0.086,0.063,1053.12,610.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXHOUSERACE,Michigan MI11 House — General,2027-11-03T15:00:00Z,2402.82,1036.82,2,Jeremy Moss,0.933,0.976,0.955,1169.0,132.0,Ethan Baker,0.013,0.048,0.030,1233.82,904.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXHOUSERACE,Michigan MI13 House — General,2027-11-03T15:00:00Z,1135.04,1077.04,2,Donavan McKinney,0.951,0.997,0.974,420.32,363.32,T.P. Nykoriak,0.001,0.014,0.007,714.72,713.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXHOUSERACE,Michigan MI12 House — General,2027-11-03T15:00:00Z,1098.0,1094.0,2,Rashida Tlaib,0.955,0.997,0.976,279.0,275.0,James Hooper,0.002,0.019,0.011,819.0,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXHOUSERACE,Michigan MI06 House — General,2027-11-03T15:00:00Z,1090.75,1076.75,2,Debbie Dingell,0.952,0.987,0.970,979.0,965.0,Heather Smiley,0.006,0.035,0.021,111.75,111.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23T15:43:25Z,KXSENATEMID,Michigan Senate — Dem Primary,2026-11-03T15:00:00Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
