pulled_at,series_ticker,race,expiration_date,total_volume_usd,total_open_interest_usd,named_candidates,candidate_1,bid_1,ask_1,mid_1,vol_1_usd,oi_1_usd,candidate_2,bid_2,ask_2,mid_2,vol_2_usd,oi_2_usd,candidate_3,bid_3,ask_3,mid_3,vol_3_usd,oi_3_usd,candidate_4,bid_4,ask_4,mid_4,vol_4_usd,oi_4_usd,candidate_5,bid_5,ask_5,mid_5,vol_5_usd,oi_5_usd,candidate_6,bid_6,ask_6,mid_6,vol_6_usd,oi_6_usd,candidate_7,bid_7,ask_7,mid_7,vol_7_usd,oi_7_usd,candidate_8,bid_8,ask_8,mid_8,vol_8_usd,oi_8_usd,candidate_9,bid_9,ask_9,mid_9,vol_9_usd,oi_9_usd,candidate_10,bid_10,ask_10,mid_10,vol_10_usd,oi_10_usd,candidate_11,bid_11,ask_11,mid_11,vol_11_usd,oi_11_usd,candidate_12,bid_12,ask_12,mid_12,vol_12_usd,oi_12_usd,candidate_13,bid_13,ask_13,mid_13,vol_13_usd,oi_13_usd,candidate_14,bid_14,ask_14,mid_14,vol_14_usd,oi_14_usd,candidate_15,bid_15,ask_15,mid_15,vol_15_usd,oi_15_usd,candidate_16,bid_16,ask_16,mid_16,vol_16_usd,oi_16_usd,candidate_17,bid_17,ask_17,mid_17,vol_17_usd,oi_17_usd,candidate_18,bid_18,ask_18,mid_18,vol_18_usd,oi_18_usd
2026-07-24T13:15:20Z,KXSENATEMID,Michigan Senate — Dem Primary,2026-11-03T15:00:00Z,3120305.37,1544045.25,9,Abdul El-Sayed,0.770,0.780,0.775,1515822.04,731442.07,Haley Stevens,0.220,0.230,0.225,1267131.77,657256.61,Rashida Tlaib,0.000,0.001,0.001,2604.35,2602.35,Matt Sahr,0.000,0.001,0.001,677.87,677.87,Kristen McDonald Rivet,0.000,0.001,0.001,2718.07,2715.97,Dana Nessel,0.000,0.001,0.001,2090.71,1889.71,Andy Levin,0.000,0.001,0.001,1397.1,1397.1,Sarah Anthony,0.000,0.001,0.001,928.5,928.5,Mallory McMorrow,0.000,0.001,0.001,326934.96,145135.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,KXGOVMINOMR,Michigan Governor — Rep Primary,2026-11-03T15:00:00Z,593030.44,378525.18,15,John James,0.870,0.900,0.885,341238.26,219410.27,Perry Johnson,0.110,0.120,0.115,174189.21,109936.55,Aric Nesbitt,0.000,0.009,0.004,23912.2,10280.93,Mike Cox,0.001,0.006,0.004,38992.77,24824.43,Kevin Rinke,0.000,0.004,0.002,1626.0,1513.0,Garrett Soldano,0.000,0.004,0.002,1004.0,1002.0,Tom Leonard,0.000,0.004,0.002,1143.0,1042.0,Tudor Dixon,0.000,0.004,0.002,2260.0,2160.0,Peter Meijer,0.000,0.004,0.002,1044.0,1042.0,Pete Hoekstra,0.000,0.004,0.002,1004.0,1002.0,Lisa McClain,0.000,0.004,0.002,1004.0,1002.0,Jonathan Lindsey,0.000,0.004,0.002,1009.0,1002.0,Dick DeVos,0.000,0.004,0.002,1004.0,1002.0,Candice Miller,0.000,0.004,0.002,1094.0,1002.0,Mike Rogers,0.000,0.003,0.002,2506.0,2304.0,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,KXGOVMINOMD,Michigan Governor — Dem Primary,2026-11-03T15:00:00Z,60698.91,33319.59,9,Jocelyn Benson,0.976,0.995,0.986,28078.6,13475.33,Chris Swanson,0.005,0.025,0.015,16402.66,11514.26,Mark Hackel,0.001,0.012,0.006,2303.25,1405.25,Mallory McMorrow,0.001,0.010,0.005,1031.7,813.7,Garlin Gilchrist,0.001,0.010,0.005,5809.17,1487.52,Joe Tate,0.001,0.009,0.005,489.4,489.4,Dan Kildee,0.001,0.009,0.005,386.0,386.0,Winnie Brinks,0.001,0.009,0.005,386.0,386.0,Pete Buttigieg,0.000,0.009,0.004,5812.13,3362.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,KXHOUSERACE,Michigan MI01 House — General,2027-11-03T15:00:00Z,16716.78,3736.47,2,Republican party,0.890,0.930,0.910,9853.32,1430.58,Democratic party,0.071,0.110,0.090,6863.46,2305.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,HOUSEMI10,Michigan MI-10 House — General,2027-11-03T15:00:00Z,15387.29,6715.61,2,Democratic party,0.600,0.650,0.625,9194.33,4596.65,Republican party,0.350,0.400,0.375,6192.96,2118.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,KXHOUSERACE,Michigan MI02 House — General,2027-11-03T15:00:00Z,8295.13,3577.0,2,Republican party,0.966,0.978,0.972,5964.0,2797.0,Democratic party,0.022,0.053,0.037,2331.13,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,KXHOUSERACE,Michigan MI09 House — General,2027-11-03T15:00:00Z,5683.42,1494.26,2,Republican party,0.963,0.964,0.964,4743.3,928.14,Democratic party,0.036,0.060,0.048,940.12,566.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,KXSENATEMIR,Michigan Senate — Rep Primary,2026-11-03T15:00:00Z,4688.35,3412.29,5,Mike Rogers,0.960,0.990,0.975,4236.26,3038.2,Bernadette Smith,0.000,0.015,0.007,289.06,211.06,Kent Benham,0.000,0.010,0.005,119.0,119.0,Genevieve Scott,0.000,0.009,0.004,2.0,2.0,Frederick Heurtebise,0.000,0.009,0.004,42.03,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,KXHOUSERACE,Michigan MI05 House — General,2027-11-03T15:00:00Z,2813.25,1490.25,2,Republican party,0.932,0.933,0.932,1423.0,602.0,Democratic party,0.073,0.090,0.082,1390.25,888.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T13:15:20Z,KXHOUSERACE,Michigan MI06 House — General,2027-11-03T15:00:00Z,788.0,774.0,2,Democratic party,0.966,0.983,0.975,679.0,665.0,Republican party,0.017,0.047,0.032,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
