pulled_at,series_ticker,race,expiration_date,total_volume_usd,total_open_interest_usd,named_candidates,candidate_1,bid_1,ask_1,mid_1,vol_1_usd,oi_1_usd,candidate_2,bid_2,ask_2,mid_2,vol_2_usd,oi_2_usd,candidate_3,bid_3,ask_3,mid_3,vol_3_usd,oi_3_usd,candidate_4,bid_4,ask_4,mid_4,vol_4_usd,oi_4_usd,candidate_5,bid_5,ask_5,mid_5,vol_5_usd,oi_5_usd,candidate_6,bid_6,ask_6,mid_6,vol_6_usd,oi_6_usd,candidate_7,bid_7,ask_7,mid_7,vol_7_usd,oi_7_usd,candidate_8,bid_8,ask_8,mid_8,vol_8_usd,oi_8_usd,candidate_9,bid_9,ask_9,mid_9,vol_9_usd,oi_9_usd,candidate_10,bid_10,ask_10,mid_10,vol_10_usd,oi_10_usd,candidate_11,bid_11,ask_11,mid_11,vol_11_usd,oi_11_usd,candidate_12,bid_12,ask_12,mid_12,vol_12_usd,oi_12_usd,candidate_13,bid_13,ask_13,mid_13,vol_13_usd,oi_13_usd,candidate_14,bid_14,ask_14,mid_14,vol_14_usd,oi_14_usd,candidate_15,bid_15,ask_15,mid_15,vol_15_usd,oi_15_usd,candidate_16,bid_16,ask_16,mid_16,vol_16_usd,oi_16_usd,candidate_17,bid_17,ask_17,mid_17,vol_17_usd,oi_17_usd,candidate_18,bid_18,ask_18,mid_18,vol_18_usd,oi_18_usd
2026-06-04T14:32:18Z,KXSENATEMID,Michigan Senate — Dem Primary,2026-11-03T15:00:00Z,806630.46,420911.15,9,Abdul El-Sayed,0.660,0.670,0.665,384302.94,190501.93,Haley Stevens,0.260,0.270,0.265,233656.96,136680.14,Mallory McMorrow,0.090,0.096,0.093,187188.74,92446.26,Matt Sahr,0.000,0.005,0.003,7.01,7.01,Kristen McDonald Rivet,0.000,0.003,0.002,193.1,193.1,Rashida Tlaib,0.000,0.002,0.001,364.1,364.1,Dana Nessel,0.000,0.002,0.001,909.41,710.41,Andy Levin,0.000,0.002,0.001,6.1,6.1,Sarah Anthony,0.000,0.002,0.001,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,KXGOVMINOMR,Michigan Governor — Rep Primary,2026-11-03T15:00:00Z,240176.11,128399.3,15,John James,0.490,0.510,0.500,104744.11,51636.93,Perry Johnson,0.440,0.480,0.460,92939.59,51213.06,Mike Cox,0.020,0.086,0.053,17822.43,14380.74,Tudor Dixon,0.001,0.017,0.009,1415.0,1316.0,Peter Meijer,0.001,0.017,0.009,176.0,174.0,Mike Rogers,0.001,0.012,0.006,1637.0,1435.0,Aric Nesbitt,0.002,0.010,0.006,19548.98,6581.57,Kevin Rinke,0.001,0.010,0.005,758.0,645.0,Garrett Soldano,0.001,0.009,0.005,136.0,134.0,Pete Hoekstra,0.001,0.009,0.005,136.0,134.0,Lisa McClain,0.001,0.009,0.005,136.0,134.0,Jonathan Lindsey,0.001,0.009,0.005,141.0,134.0,Dick DeVos,0.001,0.009,0.005,136.0,134.0,Candice Miller,0.001,0.009,0.005,115.0,113.0,Tom Leonard,0.001,0.007,0.004,335.0,234.0,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,KXGOVMINOMD,Michigan Governor — Dem Primary,2026-11-03T15:00:00Z,45104.3,22614.85,9,Jocelyn Benson,0.900,0.943,0.921,21207.31,10136.26,Chris Swanson,0.040,0.089,0.065,12460.99,7838.59,Mallory McMorrow,0.001,0.010,0.005,680.0,462.0,Garlin Gilchrist,0.001,0.010,0.005,4231.0,653.0,Mark Hackel,0.001,0.009,0.005,902.0,352.0,Joe Tate,0.001,0.009,0.005,53.0,53.0,Dan Kildee,0.001,0.009,0.005,53.0,53.0,Winnie Brinks,0.001,0.009,0.005,53.0,53.0,Pete Buttigieg,0.001,0.009,0.005,5464.0,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,KXHOUSERACE,Michigan MI01 House — General,2027-11-03T15:00:00Z,13086.78,3009.04,2,Republican party,0.750,0.780,0.765,9280.32,1379.58,Democratic party,0.210,0.250,0.230,3806.46,1629.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,HOUSEMI10,Michigan MI-10 House — General,2027-11-03T15:00:00Z,12100.24,5079.25,2,Democratic party,0.690,0.710,0.700,8084.25,3865.26,Republican party,0.270,0.330,0.300,4015.99,1213.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,KXHOUSERACE,Michigan MI02 House — General,2027-11-03T15:00:00Z,6896.0,3327.0,2,Republican party,0.090,0.969,0.529,5884.0,2815.0,Democratic party,0.001,0.085,0.043,1012.0,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,KXHOUSERACE,Michigan MI09 House — General,2027-11-03T15:00:00Z,5600.3,1413.14,2,Republican party,0.010,0.989,0.499,4732.3,919.14,Democratic party,0.001,0.120,0.060,868.0,494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,KXSENATEMIR,Michigan Senate — Rep Primary,2026-11-03T15:00:00Z,3511.14,2343.14,5,Mike Rogers,0.950,0.990,0.970,3257.14,2156.14,Genevieve Scott,0.000,0.980,0.490,2.0,2.0,Bernadette Smith,0.000,0.041,0.021,92.0,25.0,Kent Benham,0.000,0.040,0.020,119.0,119.0,Frederick Heurtebise,0.000,0.009,0.004,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,KXHOUSERACE,Michigan MI05 House — General,2027-11-03T15:00:00Z,2146.0,1252.0,2,Republican party,0.010,0.988,0.499,1262.0,752.0,Democratic party,0.025,0.090,0.058,884.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04T14:32:18Z,KXHOUSERACE,Michigan MI06 House — General,2027-11-03T15:00:00Z,776.0,774.0,2,Democratic party,0.020,0.979,0.499,667.0,665.0,Republican party,0.001,0.120,0.060,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
