pulled_at,series_ticker,race,expiration_date,total_volume_usd,total_open_interest_usd,named_candidates,candidate_1,bid_1,ask_1,mid_1,vol_1_usd,oi_1_usd,candidate_2,bid_2,ask_2,mid_2,vol_2_usd,oi_2_usd,candidate_3,bid_3,ask_3,mid_3,vol_3_usd,oi_3_usd,candidate_4,bid_4,ask_4,mid_4,vol_4_usd,oi_4_usd,candidate_5,bid_5,ask_5,mid_5,vol_5_usd,oi_5_usd,candidate_6,bid_6,ask_6,mid_6,vol_6_usd,oi_6_usd,candidate_7,bid_7,ask_7,mid_7,vol_7_usd,oi_7_usd,candidate_8,bid_8,ask_8,mid_8,vol_8_usd,oi_8_usd,candidate_9,bid_9,ask_9,mid_9,vol_9_usd,oi_9_usd,candidate_10,bid_10,ask_10,mid_10,vol_10_usd,oi_10_usd,candidate_11,bid_11,ask_11,mid_11,vol_11_usd,oi_11_usd,candidate_12,bid_12,ask_12,mid_12,vol_12_usd,oi_12_usd,candidate_13,bid_13,ask_13,mid_13,vol_13_usd,oi_13_usd,candidate_14,bid_14,ask_14,mid_14,vol_14_usd,oi_14_usd,candidate_15,bid_15,ask_15,mid_15,vol_15_usd,oi_15_usd,candidate_16,bid_16,ask_16,mid_16,vol_16_usd,oi_16_usd,candidate_17,bid_17,ask_17,mid_17,vol_17_usd,oi_17_usd,candidate_18,bid_18,ask_18,mid_18,vol_18_usd,oi_18_usd
2026-08-11T12:38:23Z,HOUSEMI10,Michigan MI-10 House — General,2027-11-03T15:00:00Z,18061.21,7240.92,2,Christina Hines,0.660,0.730,0.695,9746.66,5028.98,Michael Bouchard Jr.,0.250,0.270,0.260,8314.55,2211.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXHOUSERACE,Michigan MI01 House — General,2027-11-03T15:00:00Z,17782.85,3943.54,2,Jack Bergman,0.890,0.910,0.900,10313.39,1638.65,Callie Barr,0.072,0.110,0.091,7469.46,2304.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXHOUSERACE,Michigan MI02 House — General,2027-11-03T15:00:00Z,8909.23,4178.0,2,John Moolenaar,0.975,0.980,0.978,5964.0,2797.0,Benjamin Ambrose,0.002,0.026,0.014,2945.23,1381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXHOUSERACE,Michigan MI09 House — General,2027-11-03T15:00:00Z,5973.42,1661.26,2,Lisa McClain,0.945,0.975,0.960,5033.3,1095.14,Ray Pooley,0.025,0.055,0.040,940.12,566.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXHOUSERACE,Michigan MI05 House — General,2027-11-03T15:00:00Z,3614.27,2051.27,2,Tim Walberg,0.901,0.931,0.916,1563.0,502.0,Christian Vukasovich,0.068,0.099,0.084,2051.27,1549.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXHOUSERACE,Michigan MI11 House — General,2027-11-03T15:00:00Z,2240.82,875.82,2,Jeremy Moss,0.935,0.966,0.951,1087.0,50.0,Ethan Baker,0.034,0.065,0.050,1153.82,825.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXHOUSERACE,Michigan MI06 House — General,2027-11-03T15:00:00Z,788.0,774.0,2,Debbie Dingell,0.965,0.990,0.978,679.0,665.0,Heather Smiley,0.005,0.035,0.020,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXHOUSERACE,Michigan MI12 House — General,2027-11-03T15:00:00Z,626.0,622.0,2,Rashida Tlaib,0.965,0.990,0.978,259.0,255.0,James Hooper,0.005,0.035,0.020,367.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXHOUSERACE,Michigan MI13 House — General,2027-11-03T15:00:00Z,567.32,510.32,2,Donavan McKinney,0.965,0.990,0.978,420.32,363.32,T.P. Nykoriak,0.005,0.035,0.020,147.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXSENATEMID,Michigan Senate — Dem Primary,2026-11-03T15:00:00Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXSENATEMIR,Michigan Senate — Rep Primary,2026-08-05T14:21:45Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXGOVMINOMD,Michigan Governor — Dem Primary,2026-11-03T15:00:00Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11T12:38:23Z,KXGOVMINOMR,Michigan Governor — Rep Primary,2026-11-03T15:00:00Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
