pulled_at,event_id,event_title,event_slug,event_end_date,event_closed,total_market_volume_usd,event_volume_usd,event_liquidity_usd,event_open_interest_usd,named_candidates,placeholder_slots,candidate_1,prob_1,vol_1_usd,candidate_2,prob_2,vol_2_usd,candidate_3,prob_3,vol_3_usd,candidate_4,prob_4,vol_4_usd,candidate_5,prob_5,vol_5_usd,candidate_6,prob_6,vol_6_usd,candidate_7,prob_7,vol_7_usd,candidate_8,prob_8,vol_8_usd,candidate_9,prob_9,vol_9_usd,candidate_10,prob_10,vol_10_usd,candidate_11,prob_11,vol_11_usd,candidate_12,prob_12,vol_12_usd,candidate_13,prob_13,vol_13_usd,candidate_14,prob_14,vol_14_usd,candidate_15,prob_15,vol_15_usd,candidate_16,prob_16,vol_16_usd,candidate_17,prob_17,vol_17_usd,candidate_18,prob_18,vol_18_usd,candidate_19,prob_19,vol_19_usd,candidate_20,prob_20,vol_20_usd,candidate_21,prob_21,vol_21_usd,candidate_22,prob_22,vol_22_usd,candidate_23,prob_23,vol_23_usd,candidate_24,prob_24,vol_24_usd,candidate_25,prob_25,vol_25_usd,candidate_26,prob_26,vol_26_usd,candidate_27,prob_27,vol_27_usd,candidate_28,prob_28,vol_28_usd,candidate_29,prob_29,vol_29_usd,candidate_30,prob_30,vol_30_usd,candidate_31,prob_31,vol_31_usd,candidate_32,prob_32,vol_32_usd,candidate_33,prob_33,vol_33_usd,candidate_34,prob_34,vol_34_usd
2026-07-04T12:57:19Z,45017,Michigan Democratic Senate Primary Winner,michigan-democratic-senate-primary-winner,2026-08-04T00:00:00Z,False,727515.66,727515.6638839998,237632.90108,77197.27116699998,9,11,Abdul El-Sayed,0.865,191332.88,Haley Stevens,0.133,64887.55,Mallory McMorrow,0.005,59014.64,Dana Nessel,0.001,47642.78,Rashida Tlaib,0.001,48645.77,Sarah Anthony,0.001,33007.75,Kristen McDonald Rivet,0.001,137874.68,Andy Levin,0.001,31025.79,Matt Sahr,0.001,114083.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04T12:57:19Z,57176,Michigan Governor Election Winner,michigan-governor-winner-2026,2026-11-03T00:00:00Z,False,188079.62,188079.62073599995,36286.26467,16438.432088999998,3,10,the Democrats,0.840,43327.98,the Republicans,0.150,144428.36,an independent,0.031,323.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04T12:57:19Z,57658,Michigan Senate Election Winner,michigan-senate-election-winner,2026-11-03T00:00:00Z,False,118724.88,118724.8828420001,12345.7116,14325.089983,3,10,the Democrats,0.705,84063.85,the Republicans,0.280,34661.04,a candidate not listed above,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04T12:57:19Z,191508,MI-11 House Election Winner,mi-11-house-election-winner,2026-11-03T00:00:00Z,False,66920.83,66920.82544599997,46888.25524,3742.5818489999997,8,0,the Democratic Party,0.934,46040.5,the Republican Party,0.028,20880.33,another party,,0.0,A,,0.0,B,,0.0,C,,0.0,D,,0.0,E,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04T12:57:19Z,191504,MI-02 House Election Winner,mi-02-house-election-winner,2026-11-03T00:00:00Z,False,51180.07,51180.07239700001,32758.43696,3675.369037,8,0,the Republican Party,0.991,21863.53,the Democratic Party,0.007,29316.54,another party,,0.0,A,,0.0,B,,0.0,C,,0.0,D,,0.0,E,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04T12:57:19Z,226227,MI-10 Democratic Primary Winner,mi-10-democratic-primary-winner-185,2026-08-04T00:00:00Z,False,49889.66,49889.662845,45842.75557,5547.749619999999,5,26,Christina Hines,0.460,5607.52,Eric Chung,0.405,5272.92,Tim Greimel,0.135,32465.34,Brian Jaye,0.002,3038.44,Tripp Adams,0.002,3505.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04T12:57:19Z,101860,Michigan Governor Republican Primary Winner,michigan-governor-republican-primary-winner,2026-08-04T00:00:00Z,False,47898.75,47898.754472,132957.25678,4729.535963,34,1,John James,0.865,15747.57,Perry Johnson,0.085,13467.66,Mike Cox,0.056,5560.66,Anthony Hudson,0.002,1770.04,Tom Leonard,0.002,1746.41,Aric Nesbitt,0.002,2312.61,William Null,0.002,1284.09,Karla Wagner,0.002,1512.47,Evan Space,0.002,1837.13,Joyce Gipson,0.002,1157.47,Ralph Rebandt,0.001,1502.65,Candidate D,,0.0,Candidate E,,0.0,Candidate F,,0.0,Candidate G,,0.0,Candidate H,,0.0,Candidate I,,0.0,Candidate J,,0.0,Candidate K,,0.0,Candidate L,,0.0,Candidate M,,0.0,Candidate N,,0.0,Candidate O,,0.0,Candidate P,,0.0,Candidate Q,,0.0,Candidate R,,0.0,Candidate S,,0.0,Candidate T,,0.0,Candidate U,,0.0,Candidate V,,0.0,Candidate W,,0.0,Candidate X,,0.0,Candidate Y,,0.0,Candidate Z,,0.0
2026-07-04T12:57:19Z,191510,MI-13 House Election Winner,mi-13-house-election-winner,2026-11-03T00:00:00Z,False,41957.27,41957.27036699999,61712.11135,3472.635842,8,0,the Democratic Party,0.937,24608.04,the Republican Party,0.023,17349.23,another party,,0.0,A,,0.0,B,,0.0,C,,0.0,D,,0.0,E,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04T12:57:19Z,112102,MI-13 Democratic Primary Winner,mi-13-democratic-primary-winner,2026-08-04T00:00:00Z,False,37551.01,37551.008897999985,64174.22529,5783.285030999999,6,26,Donavan McKinney,0.850,27912.08,Shri Thanedar,0.145,6658.1,Shelby Campbell,0.001,840.3,Anthony Carbonaro,0.001,1302.38,Nazmul Hassan,0.001,838.15,another person,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04T12:57:19Z,191506,MI-06 House Election Winner,mi-06-house-election-winner,2026-11-03T00:00:00Z,False,35055.4,35055.399577,48349.50224,3814.789005,8,0,the Democratic Party,0.935,16919.56,the Republican Party,0.041,18135.84,another party,,0.0,A,,0.0,B,,0.0,C,,0.0,D,,0.0,E,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
