pulled_at,series_ticker,race,expiration_date,total_volume_usd,total_open_interest_usd,named_candidates,candidate_1,bid_1,ask_1,mid_1,vol_1_usd,oi_1_usd,candidate_2,bid_2,ask_2,mid_2,vol_2_usd,oi_2_usd,candidate_3,bid_3,ask_3,mid_3,vol_3_usd,oi_3_usd,candidate_4,bid_4,ask_4,mid_4,vol_4_usd,oi_4_usd,candidate_5,bid_5,ask_5,mid_5,vol_5_usd,oi_5_usd,candidate_6,bid_6,ask_6,mid_6,vol_6_usd,oi_6_usd,candidate_7,bid_7,ask_7,mid_7,vol_7_usd,oi_7_usd,candidate_8,bid_8,ask_8,mid_8,vol_8_usd,oi_8_usd,candidate_9,bid_9,ask_9,mid_9,vol_9_usd,oi_9_usd,candidate_10,bid_10,ask_10,mid_10,vol_10_usd,oi_10_usd,candidate_11,bid_11,ask_11,mid_11,vol_11_usd,oi_11_usd,candidate_12,bid_12,ask_12,mid_12,vol_12_usd,oi_12_usd,candidate_13,bid_13,ask_13,mid_13,vol_13_usd,oi_13_usd,candidate_14,bid_14,ask_14,mid_14,vol_14_usd,oi_14_usd,candidate_15,bid_15,ask_15,mid_15,vol_15_usd,oi_15_usd,candidate_16,bid_16,ask_16,mid_16,vol_16_usd,oi_16_usd,candidate_17,bid_17,ask_17,mid_17,vol_17_usd,oi_17_usd,candidate_18,bid_18,ask_18,mid_18,vol_18_usd,oi_18_usd
2026-07-20T13:45:55Z,KXSENATEMID,Michigan Senate — Dem Primary,2026-11-03T15:00:00Z,2504135.45,1142460.27,9,Abdul El-Sayed,0.670,0.680,0.675,1219485.86,543206.67,Haley Stevens,0.320,0.330,0.325,966826.7,459498.71,Mallory McMorrow,0.000,0.003,0.002,310137.69,132274.79,Rashida Tlaib,0.000,0.001,0.001,2604.35,2602.35,Matt Sahr,0.000,0.001,0.001,677.87,677.87,Kristen McDonald Rivet,0.000,0.001,0.001,2267.07,2264.97,Dana Nessel,0.000,0.001,0.001,1639.71,1438.71,Andy Levin,0.000,0.001,0.001,493.1,493.1,Sarah Anthony,0.000,0.001,0.001,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,KXGOVMINOMR,Michigan Governor — Rep Primary,2026-11-03T15:00:00Z,426695.58,229151.79,15,John James,0.800,0.810,0.805,202637.57,89987.86,Perry Johnson,0.180,0.190,0.185,147378.44,90841.97,Aric Nesbitt,0.000,0.008,0.004,23678.8,10047.53,Mike Cox,0.001,0.005,0.003,38302.77,24201.43,Kevin Rinke,0.000,0.004,0.002,1626.0,1513.0,Garrett Soldano,0.000,0.004,0.002,1004.0,1002.0,Tom Leonard,0.000,0.004,0.002,1143.0,1042.0,Tudor Dixon,0.000,0.004,0.002,2260.0,2160.0,Peter Meijer,0.000,0.004,0.002,1044.0,1042.0,Pete Hoekstra,0.000,0.004,0.002,1004.0,1002.0,Lisa McClain,0.000,0.004,0.002,1004.0,1002.0,Jonathan Lindsey,0.000,0.004,0.002,1009.0,1002.0,Dick DeVos,0.000,0.004,0.002,1004.0,1002.0,Candice Miller,0.000,0.004,0.002,1094.0,1002.0,Mike Rogers,0.000,0.003,0.002,2506.0,2304.0,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,KXGOVMINOMD,Michigan Governor — Dem Primary,2026-11-03T15:00:00Z,60163.18,32788.86,9,Jocelyn Benson,0.965,0.995,0.980,27624.53,13026.26,Chris Swanson,0.004,0.032,0.018,16369.83,11481.43,Mark Hackel,0.001,0.012,0.006,2303.25,1405.25,Mallory McMorrow,0.001,0.010,0.005,1013.0,795.0,Garlin Gilchrist,0.001,0.010,0.005,5809.17,1487.52,Joe Tate,0.001,0.009,0.005,489.4,489.4,Dan Kildee,0.001,0.009,0.005,386.0,386.0,Winnie Brinks,0.001,0.009,0.005,386.0,386.0,Pete Buttigieg,0.000,0.009,0.004,5782.0,3332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,KXHOUSERACE,Michigan MI01 House — General,2027-11-03T15:00:00Z,16676.78,3696.47,2,Republican party,0.890,0.931,0.910,9813.32,1390.58,Democratic party,0.085,0.110,0.098,6863.46,2305.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,HOUSEMI10,Michigan MI-10 House — General,2027-11-03T15:00:00Z,14954.93,6548.25,2,Democratic party,0.630,0.650,0.640,8773.94,4441.26,Republican party,0.350,0.400,0.375,6180.99,2106.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,KXHOUSERACE,Michigan MI02 House — General,2027-11-03T15:00:00Z,8295.13,3577.0,2,Republican party,0.950,0.978,0.964,5964.0,2797.0,Democratic party,0.022,0.053,0.037,2331.13,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,KXHOUSERACE,Michigan MI09 House — General,2027-11-03T15:00:00Z,5674.42,1485.26,2,Republican party,0.950,0.964,0.957,4734.3,919.14,Democratic party,0.036,0.067,0.051,940.12,566.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,KXSENATEMIR,Michigan Senate — Rep Primary,2026-11-03T15:00:00Z,4425.55,3156.55,5,Mike Rogers,0.980,0.990,0.985,3979.2,2788.2,Bernadette Smith,0.000,0.020,0.010,283.32,205.32,Kent Benham,0.000,0.012,0.006,119.0,119.0,Genevieve Scott,0.000,0.010,0.005,2.0,2.0,Frederick Heurtebise,0.000,0.009,0.004,42.03,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,KXHOUSERACE,Michigan MI05 House — General,2027-11-03T15:00:00Z,2803.25,1490.25,2,Republican party,0.932,0.933,0.932,1413.0,602.0,Democratic party,0.073,0.090,0.082,1390.25,888.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20T13:45:55Z,KXHOUSERACE,Michigan MI06 House — General,2027-11-03T15:00:00Z,788.0,774.0,2,Democratic party,0.952,0.983,0.968,679.0,665.0,Republican party,0.017,0.047,0.032,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
