pulled_at,series_ticker,race,expiration_date,total_volume_usd,total_open_interest_usd,named_candidates,candidate_1,bid_1,ask_1,mid_1,vol_1_usd,oi_1_usd,candidate_2,bid_2,ask_2,mid_2,vol_2_usd,oi_2_usd,candidate_3,bid_3,ask_3,mid_3,vol_3_usd,oi_3_usd,candidate_4,bid_4,ask_4,mid_4,vol_4_usd,oi_4_usd,candidate_5,bid_5,ask_5,mid_5,vol_5_usd,oi_5_usd,candidate_6,bid_6,ask_6,mid_6,vol_6_usd,oi_6_usd,candidate_7,bid_7,ask_7,mid_7,vol_7_usd,oi_7_usd,candidate_8,bid_8,ask_8,mid_8,vol_8_usd,oi_8_usd,candidate_9,bid_9,ask_9,mid_9,vol_9_usd,oi_9_usd,candidate_10,bid_10,ask_10,mid_10,vol_10_usd,oi_10_usd,candidate_11,bid_11,ask_11,mid_11,vol_11_usd,oi_11_usd,candidate_12,bid_12,ask_12,mid_12,vol_12_usd,oi_12_usd,candidate_13,bid_13,ask_13,mid_13,vol_13_usd,oi_13_usd,candidate_14,bid_14,ask_14,mid_14,vol_14_usd,oi_14_usd,candidate_15,bid_15,ask_15,mid_15,vol_15_usd,oi_15_usd,candidate_16,bid_16,ask_16,mid_16,vol_16_usd,oi_16_usd,candidate_17,bid_17,ask_17,mid_17,vol_17_usd,oi_17_usd,candidate_18,bid_18,ask_18,mid_18,vol_18_usd,oi_18_usd
2026-07-14T13:04:23Z,KXSENATEMID,Michigan Senate — Dem Primary,2026-11-03T15:00:00Z,1910629.31,937286.3,9,Abdul El-Sayed,0.760,0.770,0.765,949308.24,441485.08,Haley Stevens,0.230,0.240,0.235,667471.18,363749.21,Mallory McMorrow,0.000,0.002,0.001,287156.69,125563.91,Rashida Tlaib,0.000,0.001,0.001,2063.35,2061.35,Matt Sahr,0.000,0.001,0.001,677.87,677.87,Kristen McDonald Rivet,0.000,0.001,0.001,2267.07,2264.97,Dana Nessel,0.000,0.001,0.001,1639.71,1438.71,Andy Levin,0.000,0.001,0.001,42.1,42.1,Sarah Anthony,0.000,0.001,0.001,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXGOVMINOMR,Michigan Governor — Rep Primary,2026-11-03T15:00:00Z,348403.75,173356.66,15,John James,0.850,0.860,0.855,170905.94,68393.77,Perry Johnson,0.092,0.130,0.111,108300.28,58481.99,Mike Cox,0.041,0.055,0.048,31978.98,23518.62,Aric Nesbitt,0.000,0.007,0.004,22520.55,8889.28,Kevin Rinke,0.000,0.004,0.002,1626.0,1513.0,Garrett Soldano,0.000,0.004,0.002,1004.0,1002.0,Tom Leonard,0.000,0.004,0.002,1143.0,1042.0,Tudor Dixon,0.000,0.004,0.002,2260.0,2160.0,Peter Meijer,0.000,0.004,0.002,1044.0,1042.0,Pete Hoekstra,0.000,0.004,0.002,1004.0,1002.0,Lisa McClain,0.000,0.004,0.002,1004.0,1002.0,Jonathan Lindsey,0.000,0.004,0.002,1009.0,1002.0,Dick DeVos,0.000,0.004,0.002,1004.0,1002.0,Candice Miller,0.000,0.004,0.002,1094.0,1002.0,Mike Rogers,0.000,0.003,0.002,2506.0,2304.0,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXGOVMINOMD,Michigan Governor — Dem Primary,2026-11-03T15:00:00Z,58357.9,31077.09,9,Jocelyn Benson,0.970,0.995,0.983,26472.11,11873.84,Chris Swanson,0.003,0.025,0.014,15819.83,10931.43,Garlin Gilchrist,0.001,0.015,0.008,5706.31,1478.17,Mark Hackel,0.001,0.012,0.006,2303.25,1405.25,Mallory McMorrow,0.001,0.010,0.005,1013.0,795.0,Joe Tate,0.001,0.009,0.005,489.4,489.4,Dan Kildee,0.001,0.009,0.005,386.0,386.0,Winnie Brinks,0.001,0.009,0.005,386.0,386.0,Pete Buttigieg,0.000,0.009,0.004,5782.0,3332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,HOUSEMI10,Michigan MI-10 House — General,2027-11-03T15:00:00Z,14945.93,6539.25,2,Democratic party,0.630,0.650,0.640,8773.94,4441.26,Republican party,0.350,0.400,0.375,6171.99,2097.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXHOUSERACE,Michigan MI01 House — General,2027-11-03T15:00:00Z,14633.28,3037.43,2,Republican party,0.810,0.830,0.820,9589.82,1494.08,Democratic party,0.170,0.190,0.180,5043.46,1543.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXHOUSERACE,Michigan MI02 House — General,2027-11-03T15:00:00Z,8295.13,3577.0,2,Republican party,0.947,0.978,0.963,5964.0,2797.0,Democratic party,0.022,0.053,0.037,2331.13,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXHOUSERACE,Michigan MI09 House — General,2027-11-03T15:00:00Z,5673.42,1485.26,2,Republican party,0.933,0.964,0.949,4733.3,919.14,Democratic party,0.036,0.067,0.051,940.12,566.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXSENATEMIR,Michigan Senate — Rep Primary,2026-11-03T15:00:00Z,4314.41,3045.41,5,Mike Rogers,0.973,0.987,0.980,3869.09,2678.09,Bernadette Smith,0.000,0.032,0.016,283.32,205.32,Genevieve Scott,0.000,0.015,0.007,2.0,2.0,Kent Benham,0.000,0.012,0.006,119.0,119.0,Frederick Heurtebise,0.000,0.009,0.004,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXHOUSERACE,Michigan MI05 House — General,2027-11-03T15:00:00Z,2704.0,1391.0,2,Republican party,0.904,0.935,0.919,1413.0,602.0,Democratic party,0.066,0.096,0.081,1291.0,789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXHOUSERACE,Michigan MI06 House — General,2027-11-03T15:00:00Z,788.0,774.0,2,Democratic party,0.952,0.983,0.968,679.0,665.0,Republican party,0.017,0.047,0.032,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXHOUSERACE,Michigan MI12 House — General,2027-11-03T15:00:00Z,626.0,622.0,2,Democratic party,0.958,0.988,0.973,259.0,255.0,Republican party,0.012,0.042,0.027,367.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXHOUSERACE,Michigan MI13 House — General,2027-11-03T15:00:00Z,533.0,481.0,2,Democratic party,0.961,0.991,0.976,386.0,334.0,Republican party,0.009,0.039,0.024,147.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14T13:04:23Z,KXHOUSERACE,Michigan MI11 House — General,2027-11-03T15:00:00Z,515.0,507.0,2,Democratic party,0.955,0.985,0.970,513.0,505.0,Republican party,0.015,0.045,0.030,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
